make_model,price,body_type,warranty,mileage,gearbox,fuel_type,colour,seats,engine_size,gears,co2_emissions,drivetrain,non_smoker,emission_sticker,upholstery,power_kW,fuel_consumption_comb,age,safety_security_package,comfort_convenience_package,ent_media_package
Skoda Rapid/Spaceback,12900.0, Compact,Yes,59289.0,Manual,Diesel,Silver,5.0,1596.0,5.0,159.0,Front,No,Green,Cloth,85.0,4.1,5.0,Enhanced,Advanced,Enhanced
Skoda Rapid/Spaceback,12208.0, Compact,Yes,112182.0,Automatic,Benzine,Grey,5.0,1395.0,7.0,107.0,Front,No,No sticker,Cloth,92.0,4.9,5.0,Enhanced,Advanced,Basic
Skoda Rapid/Spaceback,12208.0, Compact,Yes,112182.0,Automatic,Benzine,Grey,5.0,1395.0,7.0,107.0,Front,No,Green,Cloth,92.0,4.9,5.0,Enhanced,Advanced,Basic
Skoda Rapid/Spaceback,12900.0, Compact,Yes,59289.0,Manual,Diesel,Silver,5.0,1596.0,5.0,159.0,Front,No,Green,Cloth,85.0,4.1,5.0,Enhanced,Advanced,Enhanced
Skoda Rapid/Spaceback,12900.0, Compact,Yes,59289.0,Manual,Diesel,Silver,5.0,1596.0,5.0,159.0,Front,No,Green,Other,85.0,4.1,5.0,Enhanced,Advanced,Enhanced
Skoda Rapid/Spaceback,12991.0, Compact,Yes,53398.0,Manual,Diesel,Blue,5.0,1422.0,5.0,95.0,Front,No,Green,Cloth,66.0,5.363296118968507,5.0,Enhanced,Enhanced,Advanced
Skoda Rapid/Spaceback,10500.0, Sedan,Yes,110660.0,Manual,Diesel,White,5.0,1422.0,5.0,105.0,Front,Yes,No sticker,Cloth,66.0,4.050000000000001,5.0,Advanced,Advanced,Advanced
Skoda Rapid/Spaceback,16870.0, Sedan,No,99000.0,Manual,Diesel,White,5.0,1598.0,5.0,97.0,Front,Yes,Green,Cloth,85.0,5.542237091073075,5.0,Advanced,Advanced,Advanced
Skoda Rapid/Spaceback,17470.0, Sedan,No,40620.0,Manual,Benzine,Brown,5.0,999.0,6.0,106.0,Front,Yes,No sticker,Cloth,81.0,4.6,5.0,Enhanced,Enhanced,Advanced
Skoda Rapid/Spaceback,16900.0, Sedan,Yes,38459.0,Manual,Benzine,Blue,5.0,999.0,5.0,0.0,Front,Yes,Green,Cloth,81.0,4.5,5.0,Advanced,Advanced,Advanced
Skoda Rapid/Spaceback,14900.0, Sedan,Yes,64439.0,Manual,Benzine,Black,5.0,1197.0,5.0,111.0,Front,Yes,Green,Cloth,81.0,4.9,5.0,Advanced,Advanced,Advanced
Skoda Rapid/Spaceback,13750.0, Sedan,Yes,33619.0,Manual,Benzine,Blue,5.0,1197.0,5.0,109.0,Front,Yes,Green,Cloth,81.0,4.8,5.0,Enhanced,Enhanced,Advanced
Skoda Rapid/Spaceback,12980.0, Sedan,Yes,60436.0,Manual,Benzine,Black,5.0,999.0,5.0,101.0,Front,Yes,No sticker,Cloth,70.0,4.4,5.0,Advanced,Enhanced,Advanced
Skoda Superb,24990.0, Compact,Yes,103710.0,Automatic,Benzine,Grey,5.0,1395.0,7.0,118.0,Front,No,Green,Cloth,110.0,5.9,5.0,Advanced,Advanced,Enhanced
Skoda Superb,18490.0, Compact,Yes,121869.0,Manual,Benzine,Yellow,5.0,1395.0,6.0,122.0,Front,No,Green,Cloth,92.0,5.9,5.0,Enhanced,Advanced,Advanced
Skoda Superb,19880.0, Coupe,Yes,117215.0,Automatic,Diesel,White,5.0,1968.0,6.0,120.0,Front,No,Green,Cloth,140.0,4.6,5.0,Enhanced,Advanced,Advanced
Skoda Superb,29440.0, Station wagon,No,73120.0,Automatic,Benzine,Black,5.0,1984.0,6.0,164.0,4WD,Yes,Green,Full leather,206.0,7.2,5.0,Advanced,Advanced,Advanced
Skoda Superb,25990.0, Station wagon,Yes,80952.0,Automatic,Benzine,Grey,5.0,1984.0,6.0,163.0,4WD,Yes,Green,Part leather,206.0,7.2,5.0,Advanced,Advanced,Advanced
Skoda Superb,21449.0, Station wagon,No,118450.0,Automatic,Diesel,White,5.0,1968.0,6.0,119.0,Front,Yes,No sticker,Cloth,140.0,4.6,5.0,Advanced,Advanced,Advanced
Skoda Superb,21990.0, Station wagon,Yes,106237.0,Manual,Diesel,Blue,5.0,1968.0,7.0,109.0,Front,Yes,No sticker,Full leather,110.0,4.3,5.0,Advanced,Advanced,Advanced
Skoda Superb,23999.0, Station wagon,Yes,113880.0,Automatic,Diesel,White,5.0,1968.0,7.0,0.0,Front,Yes,Green,Cloth,140.0,4.701685393258427,5.0,Advanced,Advanced,Advanced
Skoda Superb,29490.0, Station wagon,Yes,94202.0,Automatic,Benzine,Black,5.0,1984.0,6.0,163.0,4WD,Yes,No sticker,Full leather,206.0,7.2,5.0,Advanced,Advanced,Advanced
Skoda Superb,25490.0, Station wagon,Yes,90600.0,Automatic,Benzine,White,5.0,1798.0,7.0,138.0,Front,Yes,No sticker,Cloth,132.0,6.1,5.0,Advanced,Advanced,Advanced
Skoda Superb,20450.0, Station wagon,No,130000.0,Automatic,Diesel,Black,5.0,1968.0,6.0,119.0,Front,Yes,No sticker,Part leather,140.0,4.6,5.0,Advanced,Advanced,Advanced
Skoda Superb,23955.0, Station wagon,No,53800.0,Automatic,Benzine,Beige,5.0,1395.0,7.0,119.0,Front,Yes,Green,Cloth,110.0,5.25,5.0,Advanced,Advanced,Advanced
Skoda Superb,17790.0, Sedan,Yes,132760.0,Manual,Diesel,Black,5.0,1968.0,6.0,117.0,Front,Yes,Green,Cloth,140.0,4.5,5.0,Advanced,Advanced,Advanced
Skoda Superb,24900.0, Sedan,Yes,29813.0,Automatic,Benzine,Black,5.0,1395.0,7.0,122.0,Front,No,Green,Full leather,110.0,5.2,5.0,Advanced,Advanced,Advanced
Skoda Superb,25900.0, Sedan,Yes,115000.0,Automatic,Diesel,Green,5.0,1968.0,7.0,124.0,Front,No,Green,Part leather,110.0,4.4,5.0,Enhanced,Enhanced,Enhanced
Skoda Superb,20450.0, Sedan,No,112000.0,Automatic,Diesel,Grey,5.0,1598.0,7.0,107.0,Front,Yes,Green,Cloth,88.0,4.8,5.0,Enhanced,Advanced,Advanced
Skoda Superb,18990.0, Sedan,Yes,123000.0,Automatic,Benzine,Grey,5.0,1395.0,7.0,107.0,Front,No,Green,Cloth,110.0,5.1,5.0,Enhanced,Advanced,Enhanced
Skoda Superb,22990.0, Sedan,Yes,95700.0,Automatic,Diesel,Black,5.0,1968.0,6.0,118.0,Front,Yes,Green,Cloth,140.0,4.5,5.0,Advanced,Advanced,Advanced
Skoda Yeti,20460.0, Off-Road/Pick-up,No,95491.0,Manual,Benzine,Black,5.0,1395.0,6.0,147.0,4WD,Yes,Green,Part leather,110.0,6.3,5.0,Advanced,Advanced,Advanced
Skoda Yeti,18090.0, Off-Road/Pick-up,No,63100.0,Manual,Benzine,Black,5.0,1395.0,6.0,134.0,4WD,No,Green,Full leather,92.0,5.8,5.0,Enhanced,Advanced,Advanced
Skoda Yeti,19900.0, Off-Road/Pick-up,Yes,77621.0,Automatic,Benzine,Grey,5.0,1395.0,6.0,134.0,4WD,Yes,Green,alcantara,92.0,5.8,5.0,Advanced,Advanced,Advanced
Toyota Auris,13175.0, Compact,Yes,132402.0,Automatic,Benzine,White,5.0,1798.0,1.0,79.0,Front,No,No sticker,Cloth,100.0,5.363296118968507,5.0,Enhanced,Advanced,Advanced
Toyota Auris,17990.0, Compact,Yes,104036.0,Automatic,Benzine,Blue,5.0,1798.0,1.0,79.0,Front,No,No sticker,Cloth,134.0,5.363296118968507,5.0,Enhanced,Advanced,Advanced
Toyota Auris,11990.0, Compact,Yes,92082.0,Manual,Benzine,Blue,5.0,1197.0,6.0,116.0,Front,No,No sticker,Cloth,85.0,4.8,5.0,Enhanced,Advanced,Advanced
Toyota Auris,13899.0, Compact,Yes,42509.0,Manual,Benzine,White,5.0,1197.0,6.0,116.0,Front,No,Green,Full leather,85.0,5.4,5.0,Enhanced,Advanced,Advanced
Toyota Auris,14175.0, Station wagon,Yes,127221.0,Automatic,Diesel,White,5.0,1798.0,1.0,79.0,Front,No,Green,Cloth,100.0,4.2,5.0,Enhanced,Advanced,Advanced
Toyota Auris,19390.0, Station wagon,Yes,67000.0,Automatic,Diesel,Bronze,5.0,1798.0,1.0,91.0,Front,Yes,Green,Velour,100.0,3.9,5.0,Advanced,Advanced,Advanced
Toyota Auris,17200.0, Station wagon,No,163189.0,Automatic,Diesel,Blue,5.0,1798.0,1.0,82.0,Front,No,Green,Cloth,92.6,5.554255461377533,5.0,Advanced,Advanced,Advanced
Toyota Auris,15400.0, Station wagon,Yes,110000.0,Automatic,Diesel,Blue,5.0,1798.0,1.0,92.0,Front,No,Green,Full leather,73.0,4.004918032786885,5.0,Advanced,Advanced,Enhanced
Toyota Auris,19299.0, Station wagon,Yes,161345.0,Automatic,Diesel,Grey,5.0,1798.0,1.0,83.0,Front,No,Green,Part leather,92.6,5.554255461377533,5.0,Advanced,Advanced,Advanced
Toyota Auris,17400.0, Station wagon,No,104846.0,Automatic,Diesel,Grey,5.0,1798.0,1.0,83.0,Front,No,Green,Cloth,92.6,5.554255461377533,5.0,Advanced,Advanced,Enhanced
Toyota Auris,14175.0, Station wagon,Yes,127221.0,Automatic,Diesel,White,5.0,1798.0,1.0,79.0,Front,No,Green,Part leather,100.0,4.2,5.0,Enhanced,Advanced,Advanced
Toyota Auris,17900.0, Station wagon,No,72000.0,Automatic,Diesel,Black,5.0,1798.0,1.0,81.0,Front,Yes,Green,Cloth,73.0,5.554255461377533,5.0,Advanced,Advanced,Advanced
Toyota Auris,16900.0, Station wagon,Yes,114700.0,Automatic,Diesel,Black,5.0,1798.0,1.0,92.0,Front,No,Green,Part leather,73.0,4.004918032786885,5.0,Advanced,Advanced,Basic
Toyota Auris,14400.0, Station wagon,Yes,124884.0,Automatic,Diesel,Blue,5.0,1798.0,1.0,92.0,Front,Yes,Green,Cloth,73.0,4.004918032786885,5.0,Advanced,Advanced,Advanced
Toyota Auris,13900.0, Station wagon,Yes,184000.0,Manual,Diesel,Silver,5.0,1598.0,6.0,111.0,Front,No,Green,Full leather,82.0,4.2,5.0,Enhanced,Advanced,Advanced
Toyota Auris,17400.0, Station wagon,Yes,124063.0,Manual,Diesel,White,5.0,1598.0,6.0,111.0,Front,No,Green,Cloth,82.0,4.3,5.0,Enhanced,Advanced,Advanced
Toyota Auris,15400.0, Station wagon,Yes,124063.0,Manual,Diesel,White,5.0,1598.0,6.0,111.0,Front,No,Green,Full leather,82.0,4.3,5.0,Enhanced,Advanced,Advanced
Toyota Auris,14536.0, Station wagon,Yes,112000.0,Manual,Diesel,Blue,5.0,1598.0,6.0,111.0,Front,No,Green,Full leather,82.0,4.2,5.0,Enhanced,Advanced,Advanced
Toyota Auris,12350.0, Sedan,Yes,85300.0,Manual,Diesel,Black,5.0,1598.0,6.0,111.0,Front,No,Green,alcantara,82.0,4.6000000000000005,5.0,Enhanced,Advanced,Advanced
Toyota Auris,18990.0, Sedan,Yes,9751.0,Automatic,Benzine,Bronze,5.0,1798.0,1.0,91.0,Front,Yes,Green,Cloth,100.0,3.9,5.0,Advanced,Advanced,Advanced
Toyota Avensis,19400.0, Compact,Yes,50583.0,Automatic,Benzine,Grey,5.0,1798.0,6.0,141.0,Front,No,Green,Full leather,108.0,6.1,5.0,Advanced,Advanced,Enhanced
Toyota Avensis,11900.0, Station wagon,No,181405.0,Manual,Diesel,Blue,5.0,1995.0,6.0,144.0,Front,No,Green,Cloth,105.0,4.6,5.0,Enhanced,Basic,Enhanced
Toyota Avensis,18489.0, Station wagon,Yes,41600.0,Manual,Diesel,Blue,5.0,1995.0,6.0,124.0,Front,No,No sticker,Cloth,105.0,4.8,5.0,Advanced,Advanced,Advanced
Toyota Avensis,12590.0, Station wagon,Yes,166066.0,Manual,Diesel,Blue,5.0,1995.0,6.0,124.0,Front,Yes,Green,Cloth,105.0,4.8,5.0,Advanced,Advanced,Advanced
Toyota Avensis,19390.0, Station wagon,Yes,105811.0,Manual,Benzine,Blue,5.0,1798.0,6.0,143.0,Front,No,Green,Part leather,108.0,6.277500000000001,5.0,Advanced,Advanced,Enhanced
Toyota Avensis,17945.0, Station wagon,No,113198.0,Manual,Benzine,Grey,5.0,1598.0,6.0,143.0,Front,No,No sticker,Part leather,97.0,6.2,5.0,Advanced,Advanced,Advanced
Toyota Avensis,12275.0, Station wagon,Yes,137035.0,Manual,Diesel,Black,5.0,1995.0,6.0,144.0,Front,No,Green,Part leather,105.0,4.6,5.0,Advanced,Advanced,Enhanced
Toyota Avensis,16450.0, Station wagon,Yes,89600.0,Manual,Diesel,Black,5.0,1995.0,6.0,144.0,Front,No,Yellow,Full leather,105.0,4.6,5.0,Advanced,Advanced,Enhanced
Toyota Avensis,16490.0, Station wagon,Yes,89500.0,Manual,Diesel,Blue,5.0,1995.0,6.0,144.0,Front,No,No sticker,Full leather,105.0,4.6,5.0,Advanced,Advanced,Enhanced
Toyota Avensis,19600.0, Station wagon,Yes,123463.0,Manual,Diesel,Grey,5.0,1995.0,6.0,144.0,Front,No,Green,Full leather,105.0,4.6,5.0,Advanced,Advanced,Enhanced
Toyota Avensis,13400.0, Station wagon,Yes,142000.0,Manual,Diesel,Blue,5.0,1995.0,6.0,144.0,Front,No,Green,Full leather,105.0,4.6,5.0,Advanced,Advanced,Enhanced
Toyota Avensis,17600.0, Station wagon,Yes,123465.0,Manual,Diesel,Blue,5.0,1995.0,6.0,144.0,Front,No,No sticker,Full leather,105.0,4.6,5.0,Advanced,Advanced,Enhanced
Toyota Avensis,13800.0, Sedan,Yes,9500.0,Manual,Diesel,Blue,5.0,1995.0,6.0,144.0,Front,No,Green,Cloth,105.0,4.5,5.0,Advanced,Advanced,Enhanced
Toyota Avensis,12999.0, Sedan,Yes,138000.0,Manual,Diesel,Grey,5.0,1995.0,6.0,144.0,Front,No,Green,Part leather,105.0,4.5,5.0,Advanced,Advanced,Enhanced
Toyota Avensis,16990.0, Sedan,Yes,40000.0,Manual,Diesel,Blue,5.0,1995.0,6.0,144.0,Front,No,Green,Cloth,105.0,4.5,5.0,Advanced,Advanced,Enhanced
Toyota Avensis,9500.0, Sedan,Yes,210000.0,Manual,Diesel,Black,5.0,1995.0,6.0,144.0,Front,No,No sticker,Cloth,105.0,4.5,5.0,Advanced,Advanced,Enhanced
Toyota Aygo,10900.0, Compact,Yes,74397.0,Manual,Benzine,Yellow,5.0,998.0,5.0,115.0,Front,No,Green,Full leather,51.0,4.1,5.0,Advanced,Advanced,Advanced
Toyota Aygo,7900.0, Compact,No,62000.0,Manual,Benzine,White,4.0,998.0,5.0,88.0,Front,Yes,Green,Cloth,51.0,5.363296118968507,5.0,Advanced,Advanced,Advanced
Toyota Aygo,12000.0, Compact,No,24000.0,Semi-automatic,Benzine,Grey,4.0,998.0,5.0,97.0,Front,Yes,Green,Full leather,51.0,4.2,5.0,Advanced,Advanced,Advanced
Toyota Aygo,9950.0, Convertible,Yes,99000.0,Manual,Benzine,White,4.0,998.0,5.0,95.0,Front,Yes,No sticker,Part leather,51.0,7.766458371526766,5.0,Enhanced,Advanced,Advanced
Toyota Aygo,10850.0, Convertible,No,79567.0,Manual,Benzine,Grey,4.0,998.0,5.0,88.0,Front,No,Green,Cloth,51.0,7.766458371526766,5.0,Advanced,Basic,Advanced
Toyota Aygo,12650.0, Convertible,Yes,19347.0,Manual,Benzine,White,4.0,998.0,5.0,95.0,Front,Yes,Green,Full leather,51.0,4.1,5.0,Advanced,Advanced,Advanced
Toyota Aygo,8500.0, Convertible,No,82100.0,Manual,Benzine,Red,4.0,998.0,5.0,95.0,Front,Yes,Green,Cloth,51.0,4.1,5.0,Enhanced,Advanced,Advanced
Toyota Aygo,10999.0, Convertible,Yes,27477.0,Manual,Benzine,Grey,4.0,998.0,5.0,95.0,Front,Yes,No sticker,Full leather,51.0,4.1,5.0,Advanced,Advanced,Advanced
Toyota Aygo,10990.0, Convertible,Yes,14690.0,Manual,Benzine,Black,4.0,998.0,5.0,95.0,Front,No,Green,Full leather,51.0,7.766458371526766,5.0,Advanced,Enhanced,Advanced
Toyota Aygo,10900.0, Convertible,Yes,32472.0,Manual,Benzine,White,4.0,998.0,5.0,88.0,Front,Yes,Green,Cloth,51.0,7.766458371526766,5.0,Advanced,Advanced,Advanced
Toyota Aygo,7600.0, Station wagon,Yes,103490.0,Manual,Benzine,Red,5.0,998.0,5.0,115.0,Front,No,Green,Full leather,51.0,4.1,5.0,Advanced,Advanced,Advanced
Toyota Aygo,10990.0, Sedan,No,40800.0,Manual,Benzine,Yellow,4.0,998.0,5.0,95.0,Front,Yes,Green,Cloth,51.0,4.1,5.0,Advanced,Advanced,Advanced
Toyota Aygo X,11790.0, Compact,Yes,64760.0,Automatic,Benzine,White,4.0,998.0,5.0,97.0,Front,Yes,Green,Full leather,51.0,4.2,5.0,Enhanced,Advanced,Advanced
Toyota C-HR,19000.0, Off-Road/Pick-up,Yes,83071.0,Automatic,Benzine,Grey,5.0,1798.0,1.0,79.0,Front,No,Green,Cloth,90.0,4.525,5.0,Advanced,Advanced,Enhanced
Toyota C-HR,17754.0, Off-Road/Pick-up,Yes,115950.0,Automatic,Benzine,Grey,5.0,1798.0,1.0,79.0,Front,No,Green,Cloth,90.0,4.525,5.0,Advanced,Advanced,Enhanced
Toyota C-HR,19000.0, Off-Road/Pick-up,Yes,83071.0,Automatic,Benzine,Grey,5.0,1798.0,1.0,79.0,Front,No,Green,Cloth,90.0,4.525,5.0,Advanced,Advanced,Enhanced
Toyota C-HR,19980.0, Off-Road/Pick-up,No,24000.0,Manual,Benzine,Silver,5.0,1197.0,6.0,135.0,Front,Yes,Green,Cloth,85.0,5.9,5.0,Advanced,Enhanced,Advanced
Toyota C-HR,21900.0, Off-Road/Pick-up,Yes,45000.0,Automatic,Benzine,White,5.0,1798.0,1.0,79.0,Front,No,No sticker,Cloth,90.0,4.525,5.0,Advanced,Advanced,Enhanced
Toyota C-HR,15995.0, Off-Road/Pick-up,Yes,61000.0,Automatic,Benzine,Grey,5.0,1798.0,1.0,79.0,Front,No,Green,Cloth,90.0,4.525,5.0,Advanced,Advanced,Enhanced
Toyota GT86,28990.0, Coupe,Yes,43240.0,Automatic,Benzine,White,4.0,1998.0,6.0,183.0,Rear,No,Green,Cloth,147.0,8.6,5.0,Enhanced,Advanced,Advanced
Toyota GT86,22000.0, Coupe,No,75000.0,Manual,Benzine,White,4.0,1998.0,6.0,180.0,Rear,No,Green,Full leather,147.0,7.8,5.0,Advanced,Advanced,Advanced
Toyota GT86,25290.0, Coupe,Yes,69000.0,Manual,Benzine,Black,4.0,1998.0,6.0,180.0,Rear,Yes,Green,Full leather,147.0,7.8,5.0,Advanced,Advanced,Advanced
Toyota GT86,25290.0, Coupe,No,69000.0,Manual,Benzine,Black,4.0,1998.0,6.0,180.0,Rear,No,Green,Cloth,147.0,7.8,5.0,Advanced,Advanced,Advanced
Toyota GT86,31950.0, Coupe,No,34042.0,Automatic,Benzine,Black,4.0,1998.0,6.0,164.0,Rear,No,Green,Cloth,147.0,7.1,5.0,Advanced,Advanced,Advanced
Toyota GT86,31500.0, Coupe,Yes,63000.0,Manual,Benzine,Orange,4.0,1998.0,6.0,150.0,Rear,Yes,Green,Cloth,147.0,7.8,5.0,Advanced,Advanced,Advanced
Toyota GT86,28000.0, Coupe,No,50000.0,Manual,Benzine,Red,4.0,1998.0,6.0,183.0,Rear,No,No sticker,Cloth,147.0,7.8,5.0,Enhanced,Advanced,Advanced
Toyota Hilux,23900.0, Off-Road/Pick-up,No,179000.0,Manual,Diesel,Black,5.0,2755.0,6.0,194.0,4WD,No,Green,Cloth,110.0,7.923333333333333,5.0,Enhanced,Basic,Advanced
Toyota Land Cruiser,33500.0, Off-Road/Pick-up,No,51000.0,Automatic,Diesel,White,5.0,2755.0,6.0,194.0,4WD,No,No sticker,Cloth,130.0,7.2,5.0,Enhanced,Advanced,Advanced
Toyota Land Cruiser,24990.0, Off-Road/Pick-up,Yes,215000.0,Manual,Diesel,White,5.0,2800.0,6.0,248.0,4WD,No,Green,Cloth,130.0,7.974468085106383,5.0,Enhanced,Advanced,Advanced
Toyota Land Cruiser,29900.0, Off-Road/Pick-up,Yes,112856.0,Manual,Diesel,White,5.0,2755.0,6.0,194.0,4WD,No,No sticker,Cloth,130.0,7.4,5.0,Enhanced,Basic,Advanced
Toyota Land Cruiser,24990.0, Off-Road/Pick-up,Yes,215000.0,Manual,Diesel,White,5.0,2800.0,6.0,248.0,4WD,No,Green,Cloth,130.0,7.974468085106383,5.0,Enhanced,Advanced,Advanced
Toyota Land Cruiser,34300.0, Off-Road/Pick-up,Yes,105990.0,Manual,Diesel,Blue,7.0,2755.0,6.0,194.0,4WD,No,No sticker,Cloth,130.0,7.4,5.0,Enhanced,Advanced,Advanced
Toyota Prius,21989.0, Sedan,Yes,57000.0,Automatic,Benzine,White,5.0,1798.0,1.0,76.0,Front,Yes,Green,Velour,72.0,5.542237091073075,5.0,Advanced,Advanced,Advanced
Toyota Proace,30980.0, Station wagon,No,110620.0,Automatic,Diesel,Brown,8.0,1997.0,6.0,159.0,Front,No,No sticker,Cloth,130.0,6.3,5.0,Advanced,Advanced,Advanced
Toyota Proace,28490.0, Station wagon,Yes,130601.0,Manual,Diesel,Brown,5.0,2000.0,6.0,133.0,Front,No,Green,Full leather,110.0,5.9,5.0,Advanced,Advanced,Advanced
Toyota RAV 4,26990.0, Off-Road/Pick-up,Yes,67419.0,Automatic,Benzine,White,5.0,2494.0,1.0,116.0,Front,Yes,Green,Cloth,114.0,5.3,5.0,Advanced,Advanced,Advanced
Toyota RAV 4,20390.0, Off-Road/Pick-up,Yes,101852.0,Automatic,Benzine,Red,5.0,2494.0,1.0,99.0,Front,No,Green,Cloth,145.0,5.814927816912568,5.0,Enhanced,Advanced,Advanced
Toyota RAV 4,23900.0, Off-Road/Pick-up,Yes,62000.0,Automatic,Benzine,White,5.0,2494.0,1.0,99.0,Front,No,No sticker,Cloth,145.0,4.9,5.0,Enhanced,Advanced,Advanced
Toyota RAV 4,20390.0, Off-Road/Pick-up,Yes,101852.0,Automatic,Benzine,Red,5.0,2494.0,1.0,99.0,Front,No,Green,Cloth,145.0,5.814927816912568,5.0,Enhanced,Advanced,Advanced
Toyota RAV 4,24900.0, Off-Road/Pick-up,Yes,64000.0,Automatic,Benzine,Grey,5.0,2494.0,1.0,115.0,Front,Yes,Green,Part leather,114.0,4.9,5.0,Advanced,Advanced,Advanced
Toyota RAV 4,27900.0, Off-Road/Pick-up,No,66044.0,Automatic,Benzine,Black,5.0,2494.0,1.0,118.0,Front,No,No sticker,Part leather,134.66666666666666,5.1,5.0,Advanced,Advanced,Advanced
Toyota Tacoma V6,58000.0, Off-Road/Pick-up,Yes,71700.0,Automatic,Benzine,Black,5.0,3500.0,6.0,148.0,Front,No,No sticker,Cloth,207.0,6.698558569649904,5.0,Enhanced,Basic,Basic
Toyota Verso,13990.0, Station wagon,Yes,152129.0,Manual,Benzine,Black,5.0,1598.0,6.0,148.0,Front,No,No sticker,Full leather,97.0,6.6,5.0,Enhanced,Basic,Advanced
Toyota Yaris,15980.0, Compact,No,13985.0,Automatic,Benzine,Red,5.0,1497.0,1.0,75.0,Front,No,Green,Full leather,74.0,5.363296118968507,5.0,Advanced,Advanced,Advanced
Toyota Yaris,13990.0, Compact,No,28990.0,Manual,Benzine,Brown,5.0,998.0,5.0,99.0,Front,No,No sticker,Cloth,51.0,5.536428571428572,5.0,Advanced,Advanced,Enhanced
Toyota Yaris,16920.0, Compact,No,26800.0,Automatic,Benzine,Bronze,5.0,1497.0,1.0,75.0,Front,Yes,No sticker,Cloth,74.0,5.363296118968507,5.0,Advanced,Advanced,Advanced
Toyota Yaris,18450.0, Compact,No,53400.0,Automatic,Benzine,Blue,5.0,1497.0,6.0,0.0,Front,No,No sticker,Cloth,74.0,3.9,5.0,Advanced,Advanced,Advanced
Toyota Yaris,16659.0, Compact,Yes,60860.0,Automatic,Benzine,Red,5.0,1497.0,1.0,75.0,Front,No,Green,Cloth,64.2,5.363296118968507,5.0,Advanced,Advanced,Advanced
Toyota Yaris,14935.0, Compact,Yes,19515.0,Automatic,Benzine,White,5.0,1497.0,1.0,77.0,Front,No,Green,Full leather,73.0,5.363296118968507,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,16150.0, Compact,Yes,48629.0,Automatic,Benzine,Grey,5.0,1497.0,1.0,75.0,Front,No,Green,Other,54.0,5.363296118968507,5.0,Advanced,Advanced,Advanced
Toyota Yaris,14690.0, Sedan,Yes,96790.0,Automatic,Benzine,Bronze,5.0,1498.0,5.0,82.0,Front,Yes,Green,Part leather,74.0,5.542237091073075,5.0,Advanced,Advanced,Enhanced
Toyota Yaris,12990.0, Sedan,Yes,68080.0,Automatic,Benzine,Black,5.0,1497.0,5.0,143.0,Front,No,No sticker,Cloth,74.0,5.407352941176471,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,12990.0, Sedan,Yes,68080.0,Automatic,Benzine,Black,5.0,1497.0,5.0,143.0,Front,No,Green,Part leather,74.0,5.407352941176471,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,12990.0, Sedan,Yes,68080.0,Automatic,Benzine,Black,5.0,1497.0,5.0,143.0,Front,No,Green,Cloth,74.0,5.407352941176471,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,12990.0, Sedan,Yes,68080.0,Automatic,Benzine,Black,5.0,1497.0,5.0,143.0,Front,No,Green,Cloth,74.0,5.407352941176471,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,12990.0, Sedan,Yes,68080.0,Automatic,Benzine,Black,5.0,1497.0,5.0,143.0,Front,No,Green,Full leather,74.0,5.407352941176471,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,12990.0, Sedan,Yes,68080.0,Automatic,Benzine,Black,5.0,1497.0,5.0,143.0,Front,No,No sticker,Full leather,74.0,5.407352941176471,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,12500.0, Sedan,No,94231.0,Automatic,Benzine,White,5.0,1497.0,6.0,75.0,Front,Yes,No sticker,Full leather,54.0,5.542237091073075,5.0,Advanced,Advanced,Advanced
Toyota Yaris,9990.0, Sedan,Yes,48830.0,Manual,Benzine,Grey,5.0,998.0,5.0,99.0,Front,No,No sticker,Cloth,51.0,4.2,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,12990.0, Sedan,Yes,68080.0,Automatic,Benzine,Black,5.0,1497.0,5.0,143.0,Front,No,Red,Cloth,74.0,5.407352941176471,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,12990.0, Sedan,Yes,68080.0,Automatic,Benzine,Black,5.0,1497.0,5.0,143.0,Front,No,Green,Part leather,74.0,5.407352941176471,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,12990.0, Sedan,Yes,68080.0,Automatic,Benzine,Black,5.0,1497.0,5.0,143.0,Front,No,Green,Full leather,74.0,5.407352941176471,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,11999.0, Sedan,Yes,112398.0,Automatic,Benzine,White,5.0,1497.0,6.0,75.0,Front,No,Green,Part leather,55.0,5.542237091073075,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,11999.0, Sedan,Yes,112398.0,Automatic,Benzine,White,5.0,1497.0,6.0,75.0,Front,No,Green,Cloth,55.0,5.542237091073075,5.0,Enhanced,Advanced,Advanced
Toyota Yaris,11999.0, Sedan,Yes,112398.0,Automatic,Benzine,White,5.0,1497.0,6.0,75.0,Front,No,Green,Full leather,55.0,5.542237091073075,5.0,Enhanced,Advanced,Advanced
